_id,recommended,rating_valuemoney,rating_overall,rating_inflightEnt,rating_cabinstaff,rating_seatcomfort,rating_foodbeverage
ObjectId(58994b089bf56223b02b1016),0,1,2,3,1,4,1
ObjectId(58994b089bf56223b02b1019),1,5,7,1,1,5,5
ObjectId(58994b089bf56223b02b101c),0,3,4,3,2,3,1
ObjectId(58994b089bf56223b02b101f),1,3,7,4,4,4,2
ObjectId(58994b089bf56223b02b1022),0,5,5,1,4,4,3
ObjectId(58994b089bf56223b02b102a),0,1,1,NaN,3,1,NaN
ObjectId(58994b089bf56223b02b102d),0,1,1,1,1,3,1
ObjectId(58994b089bf56223b02b103d),0,1,1,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b103e),1,4,5,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1040),0,2,4,2,2,4,1
ObjectId(58994b089bf56223b02b1042),0,1,NaN,1,3,1,1
ObjectId(58994b089bf56223b02b1045),0,2,2,3,2,1,1
ObjectId(58994b089bf56223b02b1048),1,5,10,5,5,5,3
ObjectId(58994b089bf56223b02b104b),1,5,10,5,5,5,5
ObjectId(58994b089bf56223b02b104e),1,5,9,3,5,4,5
ObjectId(58994b089bf56223b02b1051),1,5,9,1,5,4,1
ObjectId(58994b089bf56223b02b1054),0,3,5,1,3,1,3
ObjectId(58994b089bf56223b02b1057),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1058),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1059),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b105a),1,5,10,4,5,5,4
ObjectId(58994b089bf56223b02b105b),1,5,8,0,5,5,0
ObjectId(58994b089bf56223b02b105c),0,NaN,3,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b105f),0,1,3,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1062),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1065),0,1,1,1,1,1,2
ObjectId(58994b089bf56223b02b1068),1,5,9,5,5,5,4
ObjectId(58994b089bf56223b02b106b),1,5,9,3,5,4,4
ObjectId(58994b089bf56223b02b106e),0,1,NaN,0,1,4,1
ObjectId(58994b089bf56223b02b1071),0,1,1,1,1,2,1
ObjectId(58994b089bf56223b02b1074),0,2,NaN,1,1,1,1
ObjectId(58994b089bf56223b02b1077),0,1,2,2,1,1,1
ObjectId(58994b0a9bf56223b02b1bd1),1,5,8,5,4,5,3
ObjectId(58994b0a9bf56223b02b1bd2),0,0,NaN,0,4,2,4
ObjectId(58994b0a9bf56223b02b1bd3),0,1,2,3,4,1,4
ObjectId(58994b0a9bf56223b02b1bd4),1,5,10,5,5,5,5
ObjectId(58994b0a9bf56223b02b1bd5),0,1,1,3,1,1,3
ObjectId(58994b0a9bf56223b02b1bd6),1,4,5,NaN,1,4,0
ObjectId(58994b0a9bf56223b02b1bd7),0,2,2,5,2,1,1
ObjectId(58994b0a9bf56223b02b1bd8),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1bd9),0,1,NaN,2,3,3,0
ObjectId(58994b0a9bf56223b02b1bda),1,3,5,5,5,5,5
ObjectId(58994b0a9bf56223b02b1bdb),0,3,5,3,3,3,4
ObjectId(58994b0a9bf56223b02b1bdc),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1bdd),1,4,10,4,5,4,4
ObjectId(58994b0a9bf56223b02b1bde),1,4,7,4,5,3,3
ObjectId(58994b0a9bf56223b02b1bdf),1,4,8,4,5,3,3
ObjectId(58994b0a9bf56223b02b1be0),1,5,9,5,5,4,5
ObjectId(58994b0a9bf56223b02b1be1),1,0,9,0,0,0,0
ObjectId(58994b0a9bf56223b02b1be2),1,3,7,0,5,4,3
ObjectId(58994b0a9bf56223b02b1be3),0,NaN,7,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1be4),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1be5),1,4,8,2,5,4,4
ObjectId(58994b0a9bf56223b02b1be6),1,4,9,3,5,5,4
ObjectId(58994b0a9bf56223b02b1be7),1,4,6,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1be8),0,1,NaN,1,1,1,1
ObjectId(58994b0a9bf56223b02b1be9),0,1,1,1,2,1,2
ObjectId(58994b0a9bf56223b02b1bea),1,5,9,5,5,5,4
ObjectId(58994b0a9bf56223b02b1beb),0,NaN,1,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1bec),1,5,10,5,5,5,5
ObjectId(58994b0a9bf56223b02b1bed),1,5,9,5,4,5,5
ObjectId(58994b0a9bf56223b02b1bee),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1bef),1,5,10,5,5,3,5
ObjectId(58994b0a9bf56223b02b1bf0),0,2,2,1,2,3,2
ObjectId(58994b0a9bf56223b02b1bf1),0,4,NaN,NaN,0,3,0
ObjectId(58994b0a9bf56223b02b1bf2),0,3,4,4,5,3,4
ObjectId(58994b0a9bf56223b02b1bf3),0,3,3,1,4,5,1
ObjectId(58994b0a9bf56223b02b1bf4),1,4,9,4,4,4,4
ObjectId(58994b0a9bf56223b02b1bf5),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1bf6),0,1,1,1,1,1,1
ObjectId(58994b0a9bf56223b02b1bf7),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1bf8),1,1,8,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1bf9),0,NaN,3,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1bfa),0,1,2,3,1,3,2
ObjectId(58994b0a9bf56223b02b1bfb),1,5,10,5,4,5,5
ObjectId(58994b0a9bf56223b02b1bfc),0,3,4,2,4,3,4
ObjectId(58994b0a9bf56223b02b1bfd),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1bfe),0,2,6,5,4,2,2
ObjectId(58994b0a9bf56223b02b1bff),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c00),1,5,8,3,5,4,4
ObjectId(58994b0a9bf56223b02b1c01),0,1,1,2,1,2,2
ObjectId(58994b0a9bf56223b02b1c02),0,1,2,1,1,1,3
ObjectId(58994b0a9bf56223b02b1c03),0,2,2,NaN,4,4,4
ObjectId(58994b0a9bf56223b02b1c04),0,1,1,3,2,1,2
ObjectId(58994b0a9bf56223b02b1c05),0,1,2,1,1,3,1
ObjectId(58994b0a9bf56223b02b1c06),1,3,10,NaN,5,3,4
ObjectId(58994b0a9bf56223b02b1c07),0,NaN,7,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c08),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c09),0,4,6,4,5,4,5
ObjectId(58994b0a9bf56223b02b1c0a),0,2,2,1,3,1,2
ObjectId(58994b0a9bf56223b02b1c0b),0,1,1,1,1,1,1
ObjectId(58994b0a9bf56223b02b1c0c),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c0d),1,5,8,3,4,3,4
ObjectId(58994b0a9bf56223b02b1c0e),0,1,1,1,1,1,1
ObjectId(58994b0a9bf56223b02b1c0f),0,1,2,1,3,1,1
ObjectId(58994b0a9bf56223b02b1c10),0,2,6,3,5,1,4
ObjectId(58994b089bf56223b02b107a),0,1,1,1,1,1,1
ObjectId(58994b089bf56223b02b107d),1,5,10,4,5,4,3
ObjectId(58994b089bf56223b02b1080),1,3,5,1,1,3,1
ObjectId(58994b089bf56223b02b1083),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1086),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1089),0,1,5,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b108c),1,4,9,4,4,4,2
ObjectId(58994b089bf56223b02b108f),1,5,9,5,5,4,4
ObjectId(58994b089bf56223b02b1092),1,5,10,4,5,5,5
ObjectId(58994b089bf56223b02b1095),1,4,9,0,4,4,4
ObjectId(58994b089bf56223b02b1098),1,5,10,5,5,4,4
ObjectId(58994b089bf56223b02b109b),1,3,7,0,4,4,2
ObjectId(58994b089bf56223b02b109e),0,2,4,2,4,1,2
ObjectId(58994b089bf56223b02b10a1),1,4,8,1,4,3,4
ObjectId(58994b089bf56223b02b10a4),0,0,1,1,1,2,4
ObjectId(58994b089bf56223b02b10b9),1,5,8,2,4,4,4
ObjectId(58994b089bf56223b02b10c0),0,4,2,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b10c3),0,2,2,2,2,3,3
ObjectId(58994b089bf56223b02b10c6),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b10c9),0,1,2,0,4,1,3
ObjectId(58994b089bf56223b02b10cc),0,NaN,9,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b10cf),1,5,9,3,5,4,4
ObjectId(58994b089bf56223b02b10d2),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b10d5),1,5,10,1,5,4,1
ObjectId(58994b089bf56223b02b10d8),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b10db),0,3,3,NaN,3,4,2
ObjectId(58994b089bf56223b02b10de),1,5,7,5,3,3,3
ObjectId(58994b089bf56223b02b10e1),0,4,3,1,1,4,1
ObjectId(58994b089bf56223b02b10e4),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b10e7),1,4,10,NaN,4,4,3
ObjectId(58994b089bf56223b02b1118),0,1,NaN,1,2,3,1
ObjectId(58994b089bf56223b02b1122),1,4,8,5,4,5,3
ObjectId(58994b089bf56223b02b1125),0,2,4,4,4,4,4
ObjectId(58994b089bf56223b02b1128),0,3,3,0,3,3,3
ObjectId(58994b089bf56223b02b112b),1,4,8,0,4,4,4
ObjectId(58994b089bf56223b02b112e),1,4,8,1,5,4,4
ObjectId(58994b089bf56223b02b1131),1,4,7,2,4,3,3
ObjectId(58994b089bf56223b02b1134),1,4,9,0,5,4,5
ObjectId(58994b089bf56223b02b1135),0,3,6,5,5,3,2
ObjectId(58994b089bf56223b02b1136),0,3,7,4,5,3,5
ObjectId(58994b089bf56223b02b1137),1,5,7,1,4,2,3
ObjectId(58994b089bf56223b02b1138),1,5,8,4,4,3,4
ObjectId(58994b089bf56223b02b1139),1,4,7,0,5,4,4
ObjectId(58994b089bf56223b02b113a),1,3,8,0,5,4,0
ObjectId(58994b089bf56223b02b113b),0,1,1,1,1,3,1
ObjectId(58994b089bf56223b02b113c),1,5,9,3,5,5,3
ObjectId(58994b089bf56223b02b113d),0,2,5,4,2,3,2
ObjectId(58994b089bf56223b02b113e),0,2,4,1,3,1,1
ObjectId(58994b089bf56223b02b113f),1,4,10,3,5,4,5
ObjectId(58994b089bf56223b02b1140),0,1,1,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1141),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1142),1,5,10,NaN,5,4,4
ObjectId(58994b089bf56223b02b1143),1,5,10,NaN,5,5,5
ObjectId(58994b089bf56223b02b1144),1,4,7,4,4,3,3
ObjectId(58994b089bf56223b02b1145),1,4,10,4,5,5,4
ObjectId(58994b089bf56223b02b1146),1,5,10,NaN,4,4,4
ObjectId(58994b089bf56223b02b1147),1,4,10,NaN,4,4,4
ObjectId(58994b089bf56223b02b1148),1,5,10,NaN,5,5,4
ObjectId(58994b089bf56223b02b1149),1,4,10,NaN,5,4,5
ObjectId(58994b089bf56223b02b114a),1,5,9,NaN,4,4,4
ObjectId(58994b089bf56223b02b114b),1,5,9,4,4,4,4
ObjectId(58994b089bf56223b02b114e),1,4,7,2,3,3,3
ObjectId(58994b089bf56223b02b1151),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1154),0,1,1,1,2,1,1
ObjectId(58994b0a9bf56223b02b1c11),1,5,10,5,5,5,5
ObjectId(58994b0a9bf56223b02b1c12),0,2,1,2,3,3,3
ObjectId(58994b0a9bf56223b02b1c13),0,1,1,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c14),0,NaN,2,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c15),1,3,5,4,2,2,2
ObjectId(58994b0a9bf56223b02b1c16),1,4,7,3,3,3,5
ObjectId(58994b0a9bf56223b02b1c17),1,4,8,0,4,5,4
ObjectId(58994b0a9bf56223b02b1c18),1,5,10,5,5,5,5
ObjectId(58994b0a9bf56223b02b1c19),0,1,1,1,1,1,1
ObjectId(58994b0a9bf56223b02b1c1a),0,2,4,3,1,3,3
ObjectId(58994b0a9bf56223b02b1c1b),0,3,2,2,3,3,2
ObjectId(58994b0a9bf56223b02b1c1c),1,5,9,5,5,5,5
ObjectId(58994b0a9bf56223b02b1c1d),1,4,6,2,3,5,3
ObjectId(58994b0a9bf56223b02b1c1e),0,1,1,4,1,3,3
ObjectId(58994b0a9bf56223b02b1c1f),0,2,4,5,2,5,2
ObjectId(58994b0a9bf56223b02b1c20),0,2,4,1,4,2,2
ObjectId(58994b0a9bf56223b02b1c21),0,3,2,0,2,4,4
ObjectId(58994b0a9bf56223b02b1c22),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c23),1,5,9,4,4,4,3
ObjectId(58994b0a9bf56223b02b1c24),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c25),1,4,8,4,5,3,5
ObjectId(58994b0a9bf56223b02b1c26),1,4,7,2,4,4,2
ObjectId(58994b0a9bf56223b02b1c27),0,0,NaN,1,1,2,1
ObjectId(58994b0a9bf56223b02b1c28),1,3,6,0,3,2,3
ObjectId(58994b0a9bf56223b02b1c29),1,4,7,0,5,4,3
ObjectId(58994b0a9bf56223b02b1c2a),1,4,8,4,4,4,4
ObjectId(58994b0a9bf56223b02b1c2b),1,5,10,4,5,5,3
ObjectId(58994b0a9bf56223b02b1c2c),1,5,10,4,5,5,4
ObjectId(58994b0a9bf56223b02b1c2d),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c2e),1,5,10,3,5,5,5
ObjectId(58994b0a9bf56223b02b1c2f),1,4,8,3,5,4,4
ObjectId(58994b0a9bf56223b02b1c30),1,5,10,3,5,5,4
ObjectId(58994b0a9bf56223b02b1c31),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c32),1,4,5,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c33),0,2,3,4,3,2,1
ObjectId(58994b0a9bf56223b02b1c34),0,1,1,1,2,1,1
ObjectId(58994b0a9bf56223b02b1c35),0,2,2,3,1,2,1
ObjectId(58994b0a9bf56223b02b1c36),0,1,NaN,2,2,3,3
ObjectId(58994b0a9bf56223b02b1c37),1,5,8,0,4,4,4
ObjectId(58994b0a9bf56223b02b1c38),1,5,7,4,5,3,4
ObjectId(58994b0a9bf56223b02b1c39),0,1,NaN,3,2,1,1
ObjectId(58994b0a9bf56223b02b1c3a),0,3,3,1,3,2,1
ObjectId(58994b0a9bf56223b02b1c3b),1,4,10,NaN,5,4,4
ObjectId(58994b0a9bf56223b02b1c3c),0,1,1,1,1,3,1
ObjectId(58994b0a9bf56223b02b1c3d),1,5,10,0,5,5,5
ObjectId(58994b0a9bf56223b02b1c3e),1,5,10,0,5,5,5
ObjectId(58994b0a9bf56223b02b1c3f),1,5,9,0,5,4,4
ObjectId(58994b0a9bf56223b02b1c40),1,5,9,0,5,5,4
ObjectId(58994b0a9bf56223b02b1c41),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c42),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c43),0,1,1,2,3,1,1
ObjectId(58994b0a9bf56223b02b1c44),0,1,5,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c45),0,2,1,1,2,1,1
ObjectId(58994b0a9bf56223b02b1c46),0,NaN,5,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c47),1,4,5,1,2,3,1
ObjectId(58994b0a9bf56223b02b1c48),1,5,10,4,5,4,5
ObjectId(58994b0a9bf56223b02b1c49),0,2,1,2,1,2,1
ObjectId(58994b0a9bf56223b02b1c4a),1,4,6,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c4b),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c4c),1,4,7,3,3,4,2
ObjectId(58994b0a9bf56223b02b1c4d),0,1,1,1,3,1,3
ObjectId(58994b0a9bf56223b02b1c4e),0,2,NaN,NaN,1,1,0
ObjectId(58994b0a9bf56223b02b1c4f),0,4,2,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c50),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1157),0,3,3,2,3,2,3
ObjectId(58994b089bf56223b02b115a),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b115d),0,3,6,1,3,3,3
ObjectId(58994b089bf56223b02b115e),1,5,8,NaN,4,4,NaN
ObjectId(58994b089bf56223b02b115f),1,3,6,4,5,1,2
ObjectId(58994b089bf56223b02b1160),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1161),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1164),0,2,NaN,1,3,1,1
ObjectId(58994b089bf56223b02b1167),0,4,6,5,3,4,2
ObjectId(58994b089bf56223b02b116a),1,5,10,5,5,5,5
ObjectId(58994b089bf56223b02b116d),0,1,4,4,2,3,1
ObjectId(58994b089bf56223b02b1170),0,3,5,4,2,2,2
ObjectId(58994b089bf56223b02b1173),1,4,6,5,3,2,3
ObjectId(58994b089bf56223b02b1176),0,3,3,3,3,2,2
ObjectId(58994b089bf56223b02b1179),0,1,1,1,1,1,1
ObjectId(58994b089bf56223b02b117c),1,4,10,0,5,4,3
ObjectId(58994b089bf56223b02b117f),1,5,10,5,5,5,3
ObjectId(58994b089bf56223b02b1182),1,5,9,0,4,4,0
ObjectId(58994b089bf56223b02b1185),0,1,NaN,1,1,1,1
ObjectId(58994b089bf56223b02b1188),1,4,7,4,3,3,3
ObjectId(58994b089bf56223b02b118b),1,4,8,3,4,3,4
ObjectId(58994b089bf56223b02b118e),0,3,3,3,3,3,3
ObjectId(58994b089bf56223b02b1191),0,3,2,2,1,2,3
ObjectId(58994b089bf56223b02b1194),1,4,7,1,3,4,4
ObjectId(58994b089bf56223b02b119d),0,1,2,2,3,3,1
ObjectId(58994b089bf56223b02b11a0),0,1,1,3,2,1,2
ObjectId(58994b089bf56223b02b11a3),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b11a6),0,3,NaN,NaN,1,3,3
ObjectId(58994b089bf56223b02b11a9),0,1,1,1,1,1,1
ObjectId(58994b089bf56223b02b11ac),0,1,NaN,0,1,0,0
ObjectId(58994b089bf56223b02b11af),0,1,1,1,1,1,1
ObjectId(58994b089bf56223b02b11b2),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b11b5),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b11b8),0,2,2,NaN,2,1,2
ObjectId(58994b089bf56223b02b11bb),1,5,10,5,4,5,3
ObjectId(58994b089bf56223b02b11c1),0,2,NaN,1,2,3,2
ObjectId(58994b089bf56223b02b11c4),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b11c7),1,4,9,2,4,5,4
ObjectId(58994b089bf56223b02b11ca),1,4,5,NaN,3,3,0
ObjectId(58994b089bf56223b02b11cd),0,1,NaN,1,3,1,1
ObjectId(58994b089bf56223b02b11d0),1,3,8,2,5,2,4
ObjectId(58994b089bf56223b02b11d3),1,4,9,2,4,4,3
ObjectId(58994b089bf56223b02b11d6),1,3,9,0,4,4,0
ObjectId(58994b089bf56223b02b11d9),0,1,3,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b11dc),0,1,NaN,NaN,1,3,1
ObjectId(58994b089bf56223b02b11df),0,1,NaN,1,1,1,1
ObjectId(58994b089bf56223b02b11e2),0,1,4,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b11e5),0,3,1,1,2,1,1
ObjectId(58994b089bf56223b02b11e8),0,3,3,1,4,3,3
ObjectId(58994b089bf56223b02b11eb),0,1,4,5,3,3,2
ObjectId(58994b089bf56223b02b11ee),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b11f1),1,4,10,4,5,4,0
ObjectId(58994b089bf56223b02b11f4),1,5,7,0,2,4,3
ObjectId(58994b089bf56223b02b11f7),1,4,9,4,4,5,4
ObjectId(58994b089bf56223b02b11fa),1,5,9,4,4,4,4
ObjectId(58994b089bf56223b02b11fd),1,4,8,4,4,4,4
ObjectId(58994b089bf56223b02b1200),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b089bf56223b02b1203),0,1,1,2,4,1,1
ObjectId(58994b089bf56223b02b1206),0,1,NaN,1,4,3,3
ObjectId(58994b089bf56223b02b1209),0,1,NaN,0,0,1,0
ObjectId(58994b089bf56223b02b120a),0,1,1,1,3,3,1
ObjectId(58994b089bf56223b02b120b),0,1,1,1,1,1,1
ObjectId(58994b089bf56223b02b120c),0,3,2,2,2,3,1
ObjectId(58994b089bf56223b02b120d),1,4,8,4,4,4,4
ObjectId(58994b0a9bf56223b02b1c51),1,5,7,5,4,1,4
ObjectId(58994b0a9bf56223b02b1c52),1,4,9,4,4,4,4
ObjectId(58994b0a9bf56223b02b1c53),1,5,7,NaN,3,2,NaN
ObjectId(58994b0a9bf56223b02b1c54),0,3,7,5,3,4,5
ObjectId(58994b0a9bf56223b02b1c55),1,0,8,0,0,0,0
ObjectId(58994b0a9bf56223b02b1c56),1,5,9,4,5,4,5
ObjectId(58994b0a9bf56223b02b1c57),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c58),1,3,7,2,5,3,3
ObjectId(58994b0a9bf56223b02b1c59),1,3,4,0,3,2,2
ObjectId(58994b0a9bf56223b02b1c5a),1,3,5,2,2,3,5
ObjectId(58994b0a9bf56223b02b1c5b),1,3,6,2,4,2,4
ObjectId(58994b0a9bf56223b02b1c5c),1,4,5,0,2,3,0
ObjectId(58994b0a9bf56223b02b1c5d),1,4,9,0,5,4,4
ObjectId(58994b0a9bf56223b02b1c5e),1,4,9,4,5,4,4
ObjectId(58994b0a9bf56223b02b1c5f),0,2,2,1,3,3,1
ObjectId(58994b0a9bf56223b02b1c60),1,4,6,4,3,4,2
ObjectId(58994b0a9bf56223b02b1c61),0,4,5,5,3,2,2
ObjectId(58994b0a9bf56223b02b1c62),1,4,10,4,5,5,0
ObjectId(58994b0a9bf56223b02b1c63),0,1,2,1,3,1,1
ObjectId(58994b0a9bf56223b02b1c64),1,4,8,5,5,4,4
ObjectId(58994b0a9bf56223b02b1c65),0,1,2,1,5,3,1
ObjectId(58994b0a9bf56223b02b1c66),0,3,2,0,3,3,1
ObjectId(58994b0a9bf56223b02b1c67),1,4,8,4,5,4,3
ObjectId(58994b0a9bf56223b02b1c68),0,3,3,1,1,3,1
ObjectId(58994b0a9bf56223b02b1c69),1,4,5,0,3,4,2
ObjectId(58994b0a9bf56223b02b1c6a),1,4,8,3,2,4,4
ObjectId(58994b0a9bf56223b02b1c6b),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c6c),1,4,8,0,4,3,4
ObjectId(58994b0a9bf56223b02b1c6d),1,5,8,0,5,5,3
ObjectId(58994b0a9bf56223b02b1c6e),1,5,9,5,5,4,4
ObjectId(58994b0a9bf56223b02b1c6f),1,4,7,5,2,3,3
ObjectId(58994b0a9bf56223b02b1c70),1,4,8,4,4,4,3
ObjectId(58994b0a9bf56223b02b1c71),1,4,10,0,5,5,0
ObjectId(58994b0a9bf56223b02b1c72),1,4,10,0,5,5,4
ObjectId(58994b0a9bf56223b02b1c73),1,3,7,4,3,3,2
ObjectId(58994b0a9bf56223b02b1c74),1,5,10,3,5,4,4
ObjectId(58994b0a9bf56223b02b1c75),1,5,10,0,5,5,5
ObjectId(58994b0a9bf56223b02b1c76),1,4,10,0,5,5,4
ObjectId(58994b0a9bf56223b02b1c77),1,5,10,0,5,5,4
ObjectId(58994b0a9bf56223b02b1c78),1,5,10,0,5,5,5
ObjectId(58994b0a9bf56223b02b1c79),1,4,10,0,5,5,4
ObjectId(58994b0a9bf56223b02b1c7a),1,5,10,3,5,4,4
ObjectId(58994b0a9bf56223b02b1c7b),0,2,4,5,2,4,1
ObjectId(58994b0a9bf56223b02b1c7c),1,4,9,3,5,5,5
ObjectId(58994b0a9bf56223b02b1c7d),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c7e),0,3,5,4,4,4,2
ObjectId(58994b0a9bf56223b02b1c7f),1,4,7,0,4,5,4
ObjectId(58994b0a9bf56223b02b1c80),0,4,3,3,3,2,3
ObjectId(58994b0a9bf56223b02b1c81),1,4,8,4,4,4,4
ObjectId(58994b0a9bf56223b02b1c82),0,2,1,2,1,4,3
ObjectId(58994b0a9bf56223b02b1c83),1,4,9,4,3,4,4
ObjectId(58994b0a9bf56223b02b1c84),1,4,7,3,3,4,5
ObjectId(58994b0a9bf56223b02b1c85),0,3,5,2,3,2,2
ObjectId(58994b0a9bf56223b02b1c86),1,4,8,0,4,4,0
ObjectId(58994b0a9bf56223b02b1c87),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c88),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c89),1,5,9,1,4,5,5
ObjectId(58994b0a9bf56223b02b1c8a),1,4,10,5,5,5,5
ObjectId(58994b0a9bf56223b02b1c8b),1,3,10,5,5,5,5
ObjectId(58994b0a9bf56223b02b1c8c),1,4,8,3,4,4,4
ObjectId(58994b0a9bf56223b02b1c8d),0,4,3,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c8e),1,4,7,4,3,4,4
ObjectId(58994b0a9bf56223b02b1c8f),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c90),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c91),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c92),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c93),0,3,3,2,2,2,2
ObjectId(58994b0a9bf56223b02b1c94),0,1,1,1,1,1,1
ObjectId(58994b0a9bf56223b02b1c95),0,1,NaN,0,1,3,0
ObjectId(58994b0a9bf56223b02b1c96),0,1,1,1,1,2,1
ObjectId(58994b0a9bf56223b02b1c97),1,3,6,2,3,3,3
ObjectId(58994b0a9bf56223b02b1c98),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c99),1,4,8,3,4,4,4
ObjectId(58994b0a9bf56223b02b1c9a),1,4,9,0,5,4,5
ObjectId(58994b0a9bf56223b02b1c9b),1,5,10,0,5,4,5
ObjectId(58994b0a9bf56223b02b1c9c),0,1,7,NaN,NaN,NaN,NaN
ObjectId(58994b0a9bf56223b02b1c9d),1,5,10,3,5,5,5
ObjectId(58994b0a9bf56223b02b1c9e),0,1,2,NaN,NaN,NaN,NaN
